word1,word2,label1,label2,sim_value
grass,skull,n,n,6.0
cattle,web,n,n,6.0
drive,lego,n,n,6.0
fly,sexy,v,j,6.0
ink,tropical,n,j,6.0
pyramid,swimsuit,n,n,6.0
chess,sleep,n,v,6.0
bag,wild,n,j,6.0
chapel,whisker,n,n,6.0
chair,word,n,n,6.0
angel,construction,n,n,6.0
exhibition,soup,n,n,6.0
kitten,travel,n,n,6.0
swim,vehicle,v,n,6.0
costume,ocean,n,n,6.0
pigeon,reading,n,n,6.0
origami,stadium,n,n,6.0
animal,candy,n,n,6.0
happy,stop,j,v,5.0
insect,mom,n,n,5.0
canyon,piano,n,n,5.0
leather,swan,n,n,5.0
goose,outfit,n,n,5.0
sunglasses,weed,n,n,5.0
play,wine,v,n,5.0
monkey,restaurant,n,n,5.0
goose,locomotive,n,n,5.0
garage,mammal,n,n,5.0
drug,wolf,n,n,5.0
graveyard,pug,n,n,5.0
chair,ipod,n,n,5.0
rice,ticket,n,n,5.0
mammal,rope,n,n,5.0
hill,rust,n,n,5.0
paw,protest,n,n,5.0
petal,pug,n,n,5.0
interior,mushroom,n,n,5.0
chocolate,squirrel,n,n,5.0
mammal,write,n,v,5.0
reading,seagull,n,n,5.0
parking,photographer,n,n,5.0
tea,whisker,n,n,5.0
cactus,gasoline,n,n,5.0
kitchen,wedding,n,n,5.0
chocolate,wig,n,n,5.0
hang,mom,v,n,5.0
dragonfly,piano,n,n,5.0
leather,sunshine,n,n,5.0
handwriting,pig,n,n,5.0
brick,rabbit,n,n,5.0
burger,mountain,n,n,5.0
girl,morning,n,n,5.0
canal,silhouette,n,n,5.0
advertisement,pond,n,n,5.0
paw,theatre,n,n,5.0
raspberry,write,n,v,5.0
family,red,n,j,5.0
concrete,swan,j,n,5.0
bedroom,canyon,n,n,5.0
breakfast,staircase,n,n,5.0
flame,sidewalk,n,n,5.0
carrot,city,n,n,5.0
ipod,rope,n,n,5.0
lick,rusty,v,j,5.0
meat,pond,n,n,5.0
female,machine,j,n,5.0
live,makeup,v,n,5.0
piano,wolf,n,n,5.0
girl,wind,n,n,5.0
frog,subway,n,n,5.0
map,weed,n,n,5.0
bike,flame,n,n,5.0
dew,engine,n,n,5.0
cake,library,n,n,5.0
carnival,wool,n,n,5.0
bottle,library,n,n,5.0
eat,hair,v,n,5.0
dragon,furniture,n,n,5.0
skull,storm,n,n,5.0
rodent,smile,n,n,5.0
punk,skyscraper,n,n,5.0
gun,pizza,n,n,4.0
female,square,j,j,4.0
pub,snowman,n,n,4.0
meat,moon,n,n,4.0
potato,skating,n,n,4.0
dragonfly,wine,n,n,4.0
flight,whisker,n,n,4.0
boxer,lighthouse,n,n,4.0
fungus,wedding,n,n,4.0
lick,pier,v,n,4.0
mirror,raspberry,n,n,4.0
bike,hummingbird,n,n,4.0
key,misty,j,j,4.0
cafe,frog,n,n,4.0
soup,wool,n,n,4.0
carrot,memorial,n,n,4.0
lion,square,n,j,4.0
bucket,girl,n,n,4.0
feline,nut,j,n,4.0
gun,quote,n,n,4.0
furniture,pizza,n,n,4.0
goose,stencil,n,n,4.0
chicken,knit,n,v,4.0
abstract,frog,j,n,4.0
ceiling,mug,n,n,4.0
fish,rocket,n,n,4.0
flamingo,office,n,n,4.0
rabbit,sphere,n,n,4.0
ice,sheep,n,n,4.0
car,tongue,n,n,4.0
bracelet,mountain,n,n,4.0
cocktail,write,n,v,4.0
lego,weather,n,n,4.0
cigarette,skating,n,n,3.0
happy,rusty,j,j,3.0
tomato,whale,n,n,3.0
chess,cigarette,n,n,3.0
fish,theatre,n,n,3.0
donut,panda,n,n,3.0
hot,zombie,j,n,3.0
machine,pond,n,n,3.0
guitar,nude,n,j,3.0
giraffe,mist,n,n,3.0
bread,cliff,n,n,3.0
bible,misty,n,j,3.0
construction,violet,n,n,3.0
cheetah,soup,n,n,3.0
puppy,skyline,n,n,3.0
child,ford,n,n,3.0
cheetah,phone,n,n,3.0
explosion,stencil,n,n,3.0
carrot,design,n,n,2.0
jellyfish,rally,n,n,2.0
military,tomato,j,n,2.0
gun,stair,n,n,2.0
cafe,lizard,n,n,2.0
post,tulip,v,n,2.0
grave,hat,n,n,2.0
apple,cute,n,j,2.0
angel,gasoline,n,n,1.0
giraffe,harbor,n,n,1.0
feather,truck,n,n,1.0
festival,whisker,n,n,1.0
muscle,tulip,n,n,1.0
bikini,pizza,n,n,1.0
bakery,zebra,n,n,0.0
